ts,id,T,P
42.875,BARO0,48.34,90616
42.885,BARO0,48.34,90591
42.895,BARO0,48.34,90585
42.905,BARO0,48.34,90591
42.915,BARO0,48.36,90601
42.925,BARO0,48.34,90569
42.935,BARO0,48.33,90610
42.945,BARO0,48.36,90578
42.955,BARO0,48.33,90625
42.965,BARO0,48.34,90583
42.975,BARO0,48.34,90592
42.985,BARO0,48.33,90598
42.995,BARO0,48.33,90615
43.005,BARO0,48.34,90612
43.015,BARO0,48.35,90599
43.025,BARO0,48.34,90598
43.035,BARO0,48.34,90644
43.045,BARO0,48.34,90599
43.055,BARO0,48.36,90595
43.065,BARO0,48.34,90609
43.075,BARO0,48.33,90586
43.085,BARO0,48.33,90585
43.095,BARO0,48.33,90569
43.105,BARO0,48.35,90611
43.115,BARO0,48.34,90628
43.125,BARO0,48.34,90629
43.135,BARO0,48.34,90616
43.145,BARO0,48.34,90673
43.155,BARO0,48.34,90629
43.165,BARO0,48.32,90598
43.175,BARO0,48.31,90638
43.185,BARO0,48.32,90645
43.195,BARO0,48.32,90636
43.205,BARO0,48.32,90629
43.215,BARO0,48.34,90665
43.225,BARO0,48.34,90651
43.235,BARO0,48.31,90645
43.245,BARO0,48.32,90617
43.255,BARO0,48.32,90663
43.265,BARO0,48.32,90637
43.275,BARO0,48.32,90633
43.285,BARO0,48.31,90631
43.295,BARO0,48.31,90682
43.305,BARO0,48.32,90617
43.315,BARO0,48.34,90645
43.325,BARO0,48.32,90621
43.335,BARO0,48.3,90655
43.345,BARO0,48.32,90677
43.355,BARO0,48.32,90662
43.365,BARO0,48.31,90689
43.375,BARO0,48.3,90654
43.385,BARO0,48.3,90679
43.395,BARO0,48.34,90681
43.405,BARO0,48.31,90682
43.415,BARO0,48.31,90666
43.425,BARO0,48.31,90668
43.435,BARO0,48.29,90670
43.445,BARO0,48.3,90667
43.455,BARO0,48.3,90678
43.465,BARO0,48.3,90680
43.475,BARO0,48.3,90670
43.485,BARO0,48.31,90699
43.495,BARO0,48.29,90671
43.505,BARO0,48.31,90678
43.515,BARO0,48.3,90709
43.525,BARO0,48.31,90703
43.535,BARO0,48.27,90676
43.545,BARO0,48.3,90715
43.555,BARO0,48.3,90682
43.565,BARO0,48.29,90719
43.575,BARO0,48.29,90724
43.585,BARO0,48.29,90693
43.595,BARO0,48.28,90692
43.605,BARO0,48.3,90734
43.615,BARO0,48.29,90721
43.625,BARO0,48.29,90729
43.635,BARO0,48.3,90688
43.645,BARO0,48.29,90703
43.655,BARO0,48.28,90734
43.665,BARO0,48.3,90690
43.675,BARO0,48.29,90704
43.685,BARO0,48.28,90743
43.695,BARO0,48.29,90733
43.705,BARO0,48.28,90736
43.715,BARO0,48.28,90702
43.725,BARO0,48.3,90721
43.735,BARO0,48.3,90715
43.745,BARO0,48.28,90736
43.755,BARO0,48.29,90715
43.765,BARO0,48.29,90723
43.775,BARO0,48.29,90733
43.785,BARO0,48.3,90725
43.795,BARO0,48.29,90718
43.805,BARO0,48.28,90724
43.815,BARO0,48.29,90725
43.825,BARO0,48.27,90718
43.835,BARO0,48.28,90723
43.845,BARO0,48.3,90727
43.855,BARO0,48.29,90716
43.865,BARO0,48.28,90744
43.875,BARO0,48.27,90735
43.885,BARO0,48.27,90711
43.895,BARO0,48.27,90736
43.905,BARO0,48.29,90763
43.915,BARO0,48.28,90724
43.925,BARO0,48.28,90741
43.935,BARO0,48.27,90756
43.945,BARO0,48.28,90736
43.955,BARO0,48.28,90749
43.965,BARO0,48.28,90754
43.975,BARO0,48.27,90753
43.985,BARO0,48.28,90750
43.995,BARO0,48.29,90760
44.005,BARO0,48.27,90776
44.015,BARO0,48.29,90766
44.025,BARO0,48.27,90783
44.035,BARO0,48.27,90767
44.045,BARO0,48.27,90760
44.055,BARO0,48.25,90758
44.065,BARO0,48.28,90760
44.075,BARO0,48.28,90799
44.085,BARO0,48.26,90778
44.095,BARO0,48.26,90795
44.105,BARO0,48.25,90782
44.115,BARO0,48.28,90798
44.125,BARO0,48.27,90794
44.135,BARO0,48.27,90773
44.145,BARO0,48.28,90798
44.155,BARO0,48.25,90767
44.165,BARO0,48.26,90793
44.175,BARO0,48.27,90819
44.185,BARO0,48.25,90789
44.195,BARO0,48.28,90816
44.205,BARO0,48.25,90799
44.215,BARO0,48.26,90783
44.225,BARO0,48.28,90807
44.235,BARO0,48.27,90780
44.245,BARO0,48.27,90769
44.255,BARO0,48.26,90776
44.265,BARO0,48.24,90821
44.275,BARO0,48.25,90812
44.285,BARO0,48.25,90801
44.295,BARO0,48.25,90816
44.305,BARO0,48.24,90815
44.315,BARO0,48.25,90836
44.325,BARO0,48.26,90856
44.335,BARO0,48.26,90842
44.345,BARO0,48.26,90860
44.355,BARO0,48.25,90832
44.365,BARO0,48.25,90814
44.375,BARO0,48.25,90850
44.385,BARO0,48.26,90859
44.395,BARO0,48.25,90849
44.405,BARO0,48.25,90830
44.415,BARO0,48.26,90821
44.425,BARO0,48.26,90835
44.435,BARO0,48.26,90853
44.445,BARO0,48.25,90861
44.455,BARO0,48.25,90812
44.465,BARO0,48.25,90868
44.475,BARO0,48.25,90849
44.485,BARO0,48.22,90832
44.495,BARO0,48.25,90866
44.505,BARO0,48.25,90834
44.515,BARO0,48.24,90855
44.525,BARO0,48.24,90856
44.535,BARO0,48.25,90842
44.545,BARO0,48.26,90821
44.555,BARO0,48.25,90846
44.565,BARO0,48.25,90847
44.575,BARO0,48.24,90862
44.585,BARO0,48.24,90863
44.595,BARO0,48.23,90848
44.605,BARO0,48.24,90833
44.615,BARO0,48.22,90862
44.625,BARO0,48.24,90862
44.635,BARO0,48.25,90882
44.645,BARO0,48.25,90892
44.655,BARO0,48.25,90858
44.665,BARO0,48.25,90844
44.675,BARO0,48.25,90861
44.685,BARO0,48.24,90867
44.695,BARO0,48.25,90851
44.705,BARO0,48.24,90830
44.715,BARO0,48.23,90898
44.725,BARO0,48.23,90860
44.735,BARO0,48.23,90860
44.745,BARO0,48.24,90866
44.755,BARO0,48.24,90910
44.765,BARO0,48.23,90872
44.775,BARO0,48.21,90917
44.785,BARO0,48.22,90910
44.795,BARO0,48.23,90890
44.805,BARO0,48.25,90881
44.815,BARO0,48.24,90921
44.825,BARO0,48.23,90868
44.835,BARO0,48.23,90931
44.845,BARO0,48.22,90900
44.855,BARO0,48.22,90901
44.865,BARO0,48.21,90914
44.875,BARO0,48.21,90890
44.885,BARO0,48.21,90923
44.895,BARO0,48.21,90905
44.905,BARO0,48.23,90915
44.915,BARO0,48.22,90887
44.925,BARO0,48.21,90929
44.935,BARO0,48.21,90900
44.945,BARO0,48.2,90890
44.955,BARO0,48.2,90891
44.965,BARO0,48.21,90912
44.975,BARO0,48.2,90914
44.985,BARO0,48.2,90933
44.995,BARO0,48.22,90910
45.005,BARO0,48.21,90896
45.015,BARO0,48.21,90886
45.025,BARO0,48.21,90913
45.035,BARO0,48.21,90922
45.045,BARO0,48.2,90915
45.055,BARO0,48.19,90917
45.065,BARO0,48.2,90934
45.075,BARO0,48.19,90925
45.085,BARO0,48.19,90939
45.095,BARO0,48.2,90948
45.105,BARO0,48.2,90921
45.115,BARO0,48.23,90963
45.125,BARO0,48.2,90928
45.135,BARO0,48.19,90962
45.145,BARO0,48.2,90925
45.155,BARO0,48.2,90947
45.165,BARO0,48.18,90962
45.175,BARO0,48.2,90944
45.185,BARO0,48.2,90957
45.195,BARO0,48.2,90948
45.205,BARO0,48.18,90936
45.215,BARO0,48.21,90957
45.225,BARO0,48.2,90963
45.235,BARO0,48.19,90956
45.245,BARO0,48.18,90962
45.255,BARO0,48.2,90950
45.265,BARO0,48.19,90947
45.275,BARO0,48.18,90978
45.285,BARO0,48.2,90965
45.295,BARO0,48.19,90958
45.305,BARO0,48.18,90978
45.315,BARO0,48.19,90969
45.325,BARO0,48.19,90984
45.335,BARO0,48.19,90987
45.345,BARO0,48.19,90977
45.355,BARO0,48.19,90963
45.365,BARO0,48.18,90984
45.375,BARO0,48.18,90962
45.385,BARO0,48.18,90966
45.395,BARO0,48.21,90969
45.405,BARO0,48.18,90970
45.415,BARO0,48.18,90977
45.425,BARO0,48.18,90953
45.435,BARO0,48.19,90977
45.445,BARO0,48.19,90995
45.455,BARO0,48.18,90963
45.465,BARO0,48.19,90945
45.475,BARO0,48.19,90962
45.485,BARO0,48.18,90987
45.495,BARO0,48.19,90973
45.505,BARO0,48.17,90967
45.515,BARO0,48.19,90977
45.525,BARO0,48.15,90985
45.535,BARO0,48.19,90964
45.545,BARO0,48.17,90993
45.555,BARO0,48.17,90987
45.565,BARO0,48.16,91012
45.575,BARO0,48.17,91012
45.585,BARO0,48.19,90987
45.595,BARO0,48.19,90989
45.605,BARO0,48.16,91011
45.615,BARO0,48.16,91025
45.625,BARO0,48.17,91023
45.635,BARO0,48.17,91006
45.645,BARO0,48.16,91039
45.655,BARO0,48.16,91027
45.665,BARO0,48.16,91005
45.675,BARO0,48.16,91041
45.685,BARO0,48.17,91017
45.695,BARO0,48.17,91027
45.705,BARO0,48.16,91012
45.715,BARO0,48.16,91029
45.725,BARO0,48.17,91017
45.735,BARO0,48.17,91031
45.745,BARO0,48.16,91023
45.755,BARO0,48.16,91030
45.765,BARO0,48.16,91022
45.775,BARO0,48.16,91048
45.785,BARO0,48.15,91011
45.795,BARO0,48.16,91045
45.805,BARO0,48.16,91046
45.815,BARO0,48.17,91059
45.825,BARO0,48.14,91036
45.835,BARO0,48.14,91037
45.845,BARO0,48.15,91057
45.855,BARO0,48.15,91070
45.865,BARO0,48.15,91049
45.875,BARO0,48.15,91073
45.885,BARO0,48.14,91065
45.895,BARO0,48.15,91050
45.905,BARO0,48.14,91078
45.915,BARO0,48.15,91051
45.925,BARO0,48.14,91077
45.935,BARO0,48.15,91036
45.945,BARO0,48.15,91087
45.955,BARO0,48.15,91102
45.965,BARO0,48.13,91061
45.975,BARO0,48.15,91098
45.985,BARO0,48.15,91096
45.995,BARO0,48.15,91083
46.005,BARO0,48.15,91088
46.015,BARO0,48.13,91058
46.025,BARO0,48.14,91100
46.035,BARO0,48.15,91069
46.045,BARO0,48.14,91110
46.055,BARO0,48.13,91075
46.065,BARO0,48.13,91090
46.075,BARO0,48.13,91095
46.085,BARO0,48.14,91115
46.095,BARO0,48.13,91093
46.105,BARO0,48.13,91103
46.115,BARO0,48.14,91101
46.125,BARO0,48.13,91090
46.135,BARO0,48.12,91095
46.145,BARO0,48.13,91100
46.155,BARO0,48.14,91106
46.165,BARO0,48.12,91105
46.175,BARO0,48.13,91107
46.185,BARO0,48.13,91122
46.195,BARO0,48.11,91129
46.205,BARO0,48.11,91135
46.215,BARO0,48.14,91146
46.225,BARO0,48.12,91160
46.235,BARO0,48.13,91120
46.245,BARO0,48.13,91118
46.255,BARO0,48.13,91114
46.265,BARO0,48.12,91147
46.275,BARO0,48.14,91102
46.285,BARO0,48.14,91129
46.295,BARO0,48.12,91116
46.305,BARO0,48.14,91124
46.315,BARO0,48.13,91124
46.325,BARO0,48.13,91130
46.335,BARO0,48.13,91133
46.345,BARO0,48.13,91157
46.355,BARO0,48.12,91144
46.365,BARO0,48.12,91152
46.375,BARO0,48.12,91149
46.385,BARO0,48.09,91164
46.395,BARO0,48.14,91171
46.405,BARO0,48.11,91149
46.415,BARO0,48.14,91186
46.425,BARO0,48.11,91176
46.435,BARO0,48.1,91151
46.445,BARO0,48.11,91158
46.455,BARO0,48.12,91150
46.465,BARO0,48.12,91190
46.475,BARO0,48.1,91158
46.485,BARO0,48.12,91178
46.495,BARO0,48.1,91174
46.505,BARO0,48.1,91161
46.515,BARO0,48.1,91195
46.525,BARO0,48.12,91152
46.535,BARO0,48.13,91165
46.545,BARO0,48.1,91166
46.555,BARO0,48.1,91182
46.565,BARO0,48.1,91202
46.575,BARO0,48.1,91206
46.585,BARO0,48.1,91177
46.595,BARO0,48.11,91165
46.605,BARO0,48.09,91184
46.615,BARO0,48.11,91172
46.625,BARO0,48.12,91195
46.635,BARO0,48.1,91202
46.645,BARO0,48.09,91188
46.655,BARO0,48.1,91196
46.665,BARO0,48.09,91184
46.675,BARO0,48.11,91221
46.685,BARO0,48.08,91194
46.695,BARO0,48.11,91201
46.705,BARO0,48.11,91208
46.715,BARO0,48.09,91241
46.725,BARO0,48.11,91236
46.735,BARO0,48.11,91221
46.745,BARO0,48.08,91189
46.755,BARO0,48.11,91236
46.765,BARO0,48.1,91183
46.775,BARO0,48.09,91216
46.785,BARO0,48.1,91237
46.795,BARO0,48.09,91213
46.805,BARO0,48.1,91192
46.815,BARO0,48.1,91228
46.825,BARO0,48.11,91226
46.835,BARO0,48.1,91215
46.845,BARO0,48.11,91245
46.855,BARO0,48.09,91225
46.865,BARO0,48.09,91223
46.875,BARO0,48.1,91212
46.885,BARO0,48.11,91230
46.895,BARO0,48.1,91251
46.905,BARO0,48.11,91230
46.915,BARO0,48.11,91217
46.925,BARO0,48.09,91221
46.935,BARO0,48.1,91244
46.945,BARO0,48.11,91228
46.955,BARO0,48.1,91240
46.965,BARO0,48.08,91222
46.975,BARO0,48.1,91243
46.985,BARO0,48.1,91231
46.995,BARO0,48.08,91222
47.005,BARO0,48.09,91229
47.015,BARO0,48.09,91206
47.025,BARO0,48.09,91243
47.035,BARO0,48.1,91246
47.045,BARO0,48.09,91242
47.055,BARO0,48.09,91251
47.065,BARO0,48.08,91254
47.075,BARO0,48.08,91249
47.085,BARO0,48.11,91266
47.095,BARO0,48.09,91249
47.105,BARO0,48.1,91243
47.115,BARO0,48.1,91270
47.125,BARO0,48.09,91262
47.135,BARO0,48.1,91302
47.145,BARO0,48.08,91268
47.155,BARO0,48.07,91286
47.165,BARO0,48.08,91256
47.175,BARO0,48.09,91275
47.185,BARO0,48.08,91288
47.195,BARO0,48.09,91272
47.205,BARO0,48.07,91257
47.215,BARO0,48.08,91300
47.225,BARO0,48.08,91304
47.235,BARO0,48.08,91290
47.245,BARO0,48.08,91275
47.255,BARO0,48.08,91266
47.265,BARO0,48.08,91283
47.275,BARO0,48.06,91290
47.285,BARO0,48.08,91282
47.295,BARO0,48.1,91273
47.305,BARO0,48.08,91298
47.315,BARO0,48.05,91266
47.325,BARO0,48.09,91278
47.335,BARO0,48.07,91276
47.345,BARO0,48.06,91282
47.355,BARO0,48.08,91288
47.365,BARO0,48.07,91297
47.375,BARO0,48.07,91286
47.385,BARO0,48.07,91288
47.395,BARO0,48.09,91287
47.405,BARO0,48.09,91312
47.415,BARO0,48.08,91301
47.425,BARO0,48.09,91307
47.435,BARO0,48.06,91284
47.445,BARO0,48.07,91299
47.455,BARO0,48.06,91321
47.465,BARO0,48.07,91321
47.475,BARO0,48.06,91321
47.485,BARO0,48.08,91301
47.495,BARO0,48.07,91340
47.505,BARO0,48.06,91316
47.515,BARO0,48.07,91325
47.525,BARO0,48.07,91341
47.535,BARO0,48.07,91352
47.545,BARO0,48.06,91290
47.555,BARO0,48.07,91320
47.565,BARO0,48.08,91305
47.575,BARO0,48.08,91327
47.585,BARO0,48.06,91324
47.595,BARO0,48.08,91329
47.605,BARO0,48.06,91322
47.615,BARO0,48.08,91302
47.625,BARO0,48.09,91332
47.635,BARO0,48.05,91314
47.645,BARO0,48.09,91343
47.655,BARO0,48.08,91316
47.665,BARO0,48.06,91324
47.675,BARO0,48.06,91336
47.685,BARO0,48.08,91330
47.695,BARO0,48.08,91315
47.705,BARO0,48.09,91343
47.715,BARO0,48.08,91354
47.725,BARO0,48.07,91305
47.735,BARO0,48.07,91361
47.745,BARO0,48.06,91309
47.755,BARO0,48.07,91326
47.765,BARO0,48.07,91329
47.775,BARO0,48.05,91301
47.785,BARO0,48.06,91317
47.795,BARO0,48.08,91317
47.805,BARO0,48.08,91344
47.815,BARO0,48.06,91330
47.825,BARO0,48.07,91314
47.835,BARO0,48.06,91308
47.845,BARO0,48.05,91338
47.855,BARO0,48.06,91351
47.865,BARO0,48.05,91336
47.875,BARO0,48.04,91367
47.885,BARO0,48.06,91353
47.895,BARO0,48.05,91351
47.905,BARO0,48.07,91372
47.915,BARO0,48.07,91359
47.925,BARO0,48.08,91375
47.935,BARO0,48.05,91368
47.945,BARO0,48.03,91372
47.955,BARO0,48.04,91384
47.965,BARO0,48.05,91375
47.975,BARO0,48.05,91395
47.985,BARO0,48.05,91364
47.995,BARO0,48.04,91396
48.005,BARO0,48.06,91355
48.015,BARO0,48.06,91378
48.025,BARO0,48.06,91377
48.035,BARO0,48.05,91379
48.045,BARO0,48.04,91370
48.055,BARO0,48.05,91386
48.065,BARO0,48.03,91375
48.075,BARO0,48.06,91385
48.085,BARO0,48.05,91357
48.095,BARO0,48.04,91382
48.105,BARO0,48.03,91381
48.115,BARO0,48.05,91374
48.125,BARO0,48.05,91388
48.135,BARO0,48.05,91388
48.145,BARO0,48.04,91374
48.155,BARO0,48.04,91390
48.165,BARO0,48.03,91416
48.175,BARO0,48.03,91396
48.185,BARO0,48.02,91363
48.195,BARO0,48.02,91380
48.205,BARO0,48.04,91385
48.215,BARO0,48.03,91402
48.225,BARO0,48.02,91429
48.235,BARO0,48.04,91405
48.245,BARO0,48.03,91409
48.255,BARO0,48.03,91415
48.265,BARO0,48.02,91396
48.275,BARO0,48.04,91427
48.285,BARO0,48.03,91391
48.295,BARO0,48.03,91438
48.305,BARO0,48.04,91431
48.315,BARO0,48.04,91438
48.325,BARO0,48.03,91429
48.335,BARO0,48.02,91428
48.345,BARO0,48.02,91420
48.355,BARO0,48.02,91436
48.365,BARO0,48.03,91427
48.375,BARO0,48.04,91422
48.385,BARO0,48.03,91439
48.395,BARO0,48.03,91383
48.405,BARO0,48.03,91452
48.415,BARO0,48.05,91443
48.425,BARO0,48.02,91440
48.435,BARO0,48.03,91435
48.445,BARO0,48.02,91419
48.455,BARO0,48.03,91458
48.465,BARO0,48.03,91435
48.475,BARO0,48.04,91454
48.485,BARO0,48.04,91456
48.495,BARO0,48.02,91426
48.505,BARO0,48.04,91437
48.515,BARO0,48.02,91481
48.525,BARO0,48.03,91464
48.535,BARO0,48.03,91462
48.545,BARO0,48.01,91421
48.555,BARO0,48.02,91460
48.565,BARO0,48.02,91439
48.575,BARO0,48.02,91420
48.585,BARO0,48.05,91451
48.595,BARO0,48.05,91430
48.605,BARO0,48.03,91435
48.615,BARO0,48.04,91465
48.625,BARO0,48.01,91446
48.635,BARO0,48.03,91439
48.645,BARO0,48.02,91440
48.655,BARO0,48.02,91466
48.665,BARO0,47.99,91470
48.675,BARO0,48.04,91457
48.685,BARO0,48.01,91496
48.695,BARO0,48.06,91508
48.705,BARO0,48.04,91507
48.715,BARO0,48.03,91499
48.725,BARO0,47.99,91485
48.735,BARO0,48.02,91487
48.745,BARO0,48.02,91505
48.755,BARO0,48,91461
48.765,BARO0,48.01,91489
48.775,BARO0,48.02,91476
48.785,BARO0,48.03,91464
48.795,BARO0,48.02,91491
48.805,BARO0,48.01,91478
48.815,BARO0,48.02,91521
48.825,BARO0,48.01,91486
48.835,BARO0,48,91451
48.845,BARO0,48.01,91476
48.855,BARO0,48.01,91489
48.865,BARO0,48,91486
48.875,BARO0,48.01,91489
48.885,BARO0,48.01,91495
48.895,BARO0,48.01,91479
48.905,BARO0,48.03,91501
48.915,BARO0,48.02,91477
48.925,BARO0,48,91487
48.935,BARO0,47.99,91486
48.945,BARO0,48,91473
48.955,BARO0,48,91475
48.965,BARO0,48,91514
48.975,BARO0,48.01,91499
48.985,BARO0,48,91486
48.995,BARO0,48.01,91513
49.005,BARO0,48.01,91514
49.015,BARO0,48,91541
49.025,BARO0,48.01,91541
49.035,BARO0,48.01,91567
49.045,BARO0,48,91545
49.055,BARO0,48,91555
49.065,BARO0,48.01,91542
49.075,BARO0,48,91535
49.085,BARO0,48.01,91510
49.095,BARO0,48,91560
49.105,BARO0,48,91551
49.115,BARO0,48,91565
49.125,BARO0,48.01,91545
49.135,BARO0,48,91558
49.145,BARO0,48,91531
49.155,BARO0,48,91569
49.165,BARO0,48,91577
49.175,BARO0,48.01,91540
49.185,BARO0,48.02,91562
49.195,BARO0,48,91540
49.205,BARO0,48.01,91542
49.215,BARO0,48.01,91565
49.225,BARO0,48,91553
49.235,BARO0,47.99,91584
49.245,BARO0,48,91578
49.255,BARO0,48,91581
49.265,BARO0,48.01,91579
49.275,BARO0,48.01,91556
49.285,BARO0,48.01,91571
49.295,BARO0,48,91603
49.305,BARO0,48.03,91559
49.315,BARO0,47.98,91594
49.325,BARO0,48,91555
49.335,BARO0,48.02,91572
49.345,BARO0,48,91576
49.355,BARO0,47.99,91592
49.365,BARO0,47.99,91569
49.375,BARO0,48.02,91563
49.385,BARO0,47.99,91553
49.395,BARO0,47.98,91551
49.405,BARO0,47.99,91567
49.415,BARO0,48,91593
49.425,BARO0,48.01,91584
49.435,BARO0,48,91613
49.445,BARO0,47.99,91601
49.455,BARO0,48,91610
49.465,BARO0,47.99,91600
49.475,BARO0,48,91581
49.485,BARO0,48,91637
49.495,BARO0,48.01,91632
49.505,BARO0,47.99,91620
49.515,BARO0,47.99,91636
49.525,BARO0,48.02,91650
49.535,BARO0,47.98,91604
49.545,BARO0,48,91615
49.555,BARO0,48,91620
49.565,BARO0,47.99,91604
49.575,BARO0,47.99,91627
49.585,BARO0,48,91631
49.595,BARO0,48.01,91639
49.605,BARO0,47.99,91628
49.615,BARO0,47.98,91635
49.625,BARO0,48,91643
49.635,BARO0,47.99,91607
49.645,BARO0,47.98,91637
49.655,BARO0,47.97,91621
49.665,BARO0,47.99,91657
49.675,BARO0,47.98,91639
49.685,BARO0,47.99,91646
49.695,BARO0,48,91616
49.705,BARO0,47.97,91655
49.715,BARO0,47.98,91675
49.725,BARO0,47.98,91628
49.735,BARO0,47.99,91676
49.745,BARO0,47.99,91648
49.755,BARO0,47.99,91644
49.765,BARO0,47.97,91624
49.775,BARO0,47.98,91677
49.785,BARO0,47.98,91684
49.795,BARO0,47.98,91673
49.805,BARO0,47.98,91664
49.815,BARO0,47.96,91677
49.825,BARO0,47.98,91671
49.835,BARO0,47.98,91660
49.845,BARO0,47.98,91674
49.855,BARO0,47.97,91684
49.865,BARO0,47.97,91684
49.875,BARO0,47.99,91666
49.885,BARO0,47.98,91692
49.895,BARO0,47.97,91667
49.905,BARO0,47.98,91682
49.915,BARO0,47.98,91662
49.925,BARO0,48,91689
49.935,BARO0,47.99,91668
49.945,BARO0,47.99,91701
49.955,BARO0,47.99,91685
49.965,BARO0,47.97,91705
49.975,BARO0,47.99,91681
49.985,BARO0,48,91699
49.995,BARO0,47.96,91688
50.005,BARO0,47.98,91696
50.015,BARO0,47.97,91710
50.025,BARO0,47.99,91714
50.035,BARO0,47.99,91690
50.045,BARO0,47.98,91733
50.055,BARO0,47.99,91703
50.065,BARO0,47.99,91731
50.075,BARO0,47.97,91701
50.085,BARO0,47.98,91700
50.095,BARO0,47.98,91716
50.105,BARO0,47.97,91671
50.115,BARO0,47.96,91689
50.125,BARO0,47.99,91706
50.135,BARO0,47.99,91725
50.145,BARO0,47.99,91708
50.155,BARO0,47.98,91737
50.165,BARO0,47.99,91699
50.175,BARO0,47.98,91711
50.185,BARO0,47.97,91713
50.195,BARO0,47.96,91742
50.205,BARO0,47.97,91727
50.215,BARO0,47.96,91721
50.225,BARO0,47.99,91710
50.235,BARO0,47.99,91726
50.245,BARO0,47.98,91741
50.255,BARO0,47.97,91718
50.265,BARO0,48,91749
50.275,BARO0,47.97,91721
50.285,BARO0,47.98,91738
50.295,BARO0,47.99,91723
50.305,BARO0,47.98,91722
50.315,BARO0,47.98,91727
50.325,BARO0,47.97,91751
50.335,BARO0,47.99,91739
50.345,BARO0,47.96,91736
50.355,BARO0,47.99,91765
50.365,BARO0,47.97,91744
50.375,BARO0,47.99,91747
50.385,BARO0,47.98,91769
50.395,BARO0,48.01,91747
50.405,BARO0,47.99,91740
50.415,BARO0,48,91775
50.425,BARO0,47.97,91769
50.435,BARO0,47.97,91762
50.445,BARO0,47.99,91744
50.455,BARO0,47.98,91763
50.465,BARO0,47.99,91731
50.475,BARO0,47.99,91767
50.485,BARO0,47.97,91755
50.495,BARO0,47.99,91768
50.505,BARO0,47.98,91767
50.515,BARO0,47.99,91777
50.525,BARO0,47.98,91774
50.535,BARO0,47.99,91792
50.545,BARO0,47.98,91755
50.555,BARO0,47.98,91769
50.565,BARO0,47.98,91762
50.575,BARO0,47.98,91766
50.585,BARO0,47.99,91786
50.595,BARO0,48,91772
50.605,BARO0,47.98,91790
50.615,BARO0,47.97,91756
50.625,BARO0,47.99,91793
50.635,BARO0,47.98,91797
50.645,BARO0,47.98,91781
50.655,BARO0,47.97,91786
50.665,BARO0,47.98,91781
50.675,BARO0,47.97,91763
50.685,BARO0,47.96,91794
50.695,BARO0,47.97,91775
50.705,BARO0,47.96,91791
50.715,BARO0,47.97,91809
50.725,BARO0,47.97,91800
50.735,BARO0,47.99,91792
50.745,BARO0,47.97,91794
50.755,BARO0,47.97,91773
50.765,BARO0,47.98,91806
50.775,BARO0,47.98,91807
50.785,BARO0,47.98,91802
50.795,BARO0,48,91835
50.805,BARO0,47.97,91793
50.815,BARO0,47.99,91818
50.825,BARO0,47.98,91817
50.835,BARO0,47.99,91801
50.845,BARO0,47.97,91796
50.855,BARO0,47.97,91804
50.865,BARO0,47.99,91807
50.875,BARO0,47.96,91822
50.885,BARO0,47.98,91802
50.895,BARO0,47.98,91801
50.905,BARO0,48,91837
50.915,BARO0,47.97,91824
50.925,BARO0,48,91823
50.935,BARO0,47.99,91820
50.945,BARO0,47.98,91830
50.955,BARO0,47.98,91808
50.965,BARO0,47.97,91833
50.975,BARO0,47.98,91822
50.985,BARO0,47.97,91817
50.995,BARO0,47.98,91829
51.005,BARO0,47.99,91827
51.015,BARO0,47.97,91797
51.025,BARO0,47.99,91813
51.035,BARO0,47.98,91833
51.045,BARO0,47.98,91837
51.055,BARO0,47.99,91854
51.065,BARO0,48,91845
51.075,BARO0,47.99,91830
51.085,BARO0,47.98,91825
51.095,BARO0,47.98,91834
51.105,BARO0,47.98,91828
51.115,BARO0,47.98,91842
51.125,BARO0,47.97,91833
51.135,BARO0,47.98,91826
51.145,BARO0,47.98,91821
51.155,BARO0,47.97,91835
51.165,BARO0,47.99,91849
51.175,BARO0,47.98,91838
51.185,BARO0,47.98,91844
51.195,BARO0,47.99,91844
51.205,BARO0,47.98,91850
51.215,BARO0,48,91848
51.225,BARO0,47.99,91823
51.235,BARO0,47.98,91827
51.245,BARO0,47.99,91849
51.255,BARO0,47.97,91834
51.265,BARO0,47.97,91848
51.275,BARO0,48,91911
51.285,BARO0,48.01,91851
51.295,BARO0,47.99,91844
51.305,BARO0,47.97,91849
51.315,BARO0,47.97,91853
51.325,BARO0,47.99,91876
51.335,BARO0,47.98,91859
51.345,BARO0,47.99,91835
51.355,BARO0,47.97,91845
51.365,BARO0,47.99,91890
51.375,BARO0,48.01,91863
51.385,BARO0,47.98,91857
51.395,BARO0,47.98,91837
51.405,BARO0,47.99,91863
51.415,BARO0,47.99,91860
51.425,BARO0,47.99,91867
51.435,BARO0,47.99,91879
51.445,BARO0,47.98,91868
51.455,BARO0,47.98,91841
51.465,BARO0,47.97,91838
51.475,BARO0,47.99,91852
51.485,BARO0,48.02,91844
51.495,BARO0,48,91865
51.505,BARO0,47.99,91896
51.515,BARO0,47.98,91855
51.525,BARO0,47.98,91839
51.535,BARO0,47.98,91873
51.545,BARO0,47.97,91881
51.555,BARO0,47.99,91889
51.565,BARO0,47.99,91880
51.575,BARO0,48,91876
51.585,BARO0,47.98,91863
51.595,BARO0,47.98,91879
51.605,BARO0,47.99,91886
51.615,BARO0,47.99,91883
51.625,BARO0,47.98,91873
51.635,BARO0,48,91856
51.645,BARO0,47.99,91894
51.655,BARO0,47.97,91864
51.665,BARO0,48.01,91895
