TIMESTAMP;TEMP1;TEMP2;TEMP3;TANK_PRESS;TANK_D_PRESS
9719169;46;53;50;5307;106;
9719369;46;53;50;5313;96;
9719569;46;53;50;5301;88;
9719769;46;53;50;5311;108;
9719969;46;53;50;5327;106;
9720169;46;53;50;5300;102;
9720369;46;53;50;5315;106;
9720568;46;53;50;5313;98;
9720768;46;53;50;5307;105;
9720968;46;53;50;5301;102;
9721167;46;53;50;5304;110;
9721367;46;53;50;5317;95;
9721568;46;53;50;5309;97;
9721767;46;53;50;5307;98;
9721968;46;53;50;5313;104;
9722167;46;53;50;5307;110;
9722367;46;53;50;5315;102;
9722567;46;53;50;5310;96;
9722769;46;53;50;5293;99;
9722969;46;53;50;5317;98;
9723169;46;53;50;5303;94;
9723369;46;53;50;5301;98;
9723568;46;53;50;5310;96;
9723769;46;53;50;5318;95;
9723969;46;53;50;5300;106;
9724169;46;53;50;5330;102;
9724368;46;53;50;5313;98;
9724568;46;53;50;5324;94;
9724768;46;53;50;5313;83;
9724968;46;53;50;5317;80;
9725169;46;53;50;5323;94;
9725369;46;53;50;5319;89;
9725568;46;53;50;5306;101;
9725768;46;53;50;5283;97;
9725967;46;53;50;5323;100;
9726168;46;53;50;5313;105;
9726369;46;53;50;5310;90;
9726568;46;53;50;5306;102;
9726767;46;53;50;5311;91;
9726967;46;53;50;5307;96;
9727166;46;53;50;5296;102;
9727366;46;53;50;5306;104;
9727565;46;53;50;5297;82;
9727765;46;53;50;5307;106;
9727967;46;53;50;5310;94;
9728168;46;53;50;5315;96;
9728369;46;53;50;5317;92;
9728569;46;53;50;5308;97;
9728769;46;53;50;5316;102;
9728968;46;53;50;5315;98;
9729169;46;53;50;5311;94;
9729369;46;53;50;5318;109;
9729571;46;53;50;5315;97;
9729770;46;53;50;5320;108;
9729970;46;53;50;5295;100;
9730170;46;53;50;5313;103;
9730372;46;53;50;5309;99;
9730572;46;53;50;5282;103;
9730772;46;53;50;5317;99;
9730972;46;53;50;5310;109;
9731172;46;53;50;5296;118;
9731372;46;53;50;5294;85;
9731571;46;53;50;5299;103;
9731773;46;53;50;5305;94;
9731972;46;53;50;5299;94;
9732172;46;53;50;5309;106;
9732372;46;53;50;5318;106;
9732572;46;53;50;5308;88;
9732774;46;53;50;5322;104;
9732973;46;53;50;5311;92;
9733173;46;53;50;5309;82;
9733372;46;53;50;5310;107;
9733573;46;53;50;5305;100;
9733773;46;53;50;5288;90;
9733972;46;53;50;5311;95;
9734173;46;53;50;5308;98;
9734373;46;53;50;5319;96;
9734573;46;53;50;5318;98;
9734772;46;53;50;5302;98;
9734972;46;53;50;5317;92;
9735172;46;53;50;5307;102;
9735373;46;53;50;5300;99;
9735574;46;53;50;5303;95;
9735775;46;53;50;5315;102;
9735977;46;53;50;5303;100;
9736176;46;53;50;5303;104;
9736376;46;53;50;5324;95;
9736577;46;53;50;5311;110;
9736779;46;53;50;5299;98;
9736979;46;53;50;5315;102;
9737178;46;53;50;5313;95;
9737378;46;53;50;5301;92;
9737578;46;53;50;5307;97;
9737779;46;53;50;5306;96;
9737979;46;53;50;5302;99;
9738179;46;53;50;5321;107;
9738378;46;53;50;5299;114;
9738579;46;53;50;5307;99;
9738779;46;53;50;5309;92;
9738979;46;53;50;5304;93;
9739179;46;53;50;5305;94;
9739379;46;53;50;5303;101;
9739579;46;53;50;5306;101;
9739779;46;53;50;5312;97;
9739979;46;53;50;5308;92;
9740180;46;53;50;5306;101;
9740379;46;53;50;5295;106;
9740579;46;53;50;5307;100;
9740779;46;53;49;5300;90;
9740979;46;53;49;5311;83;
9741179;46;53;49;5303;74;
9741380;46;53;49;5311;92;
9741580;46;53;49;5315;88;
9741779;46;53;49;5312;101;
9741979;46;53;49;5307;100;
9742179;46;53;49;5306;98;
9742379;46;53;49;5302;92;
9742578;46;53;49;5309;95;
9742778;46;53;49;5306;96;
9742980;46;53;49;5309;100;
9743180;46;53;49;5317;98;
9743380;46;53;49;5299;92;
9743583;46;53;49;5305;97;
9743782;46;53;49;5315;89;
9743982;46;53;49;5322;87;
9744181;46;53;49;5298;88;
9744382;46;53;49;5309;98;
9744582;46;53;49;5313;101;
9744783;46;53;49;5312;100;
9744982;46;53;49;5303;112;
9745183;46;53;49;5308;92;
9745382;46;53;49;5313;93;
9745583;46;53;49;5327;92;
9745783;46;53;49;5326;94;
9745984;46;53;49;5302;99;
9746184;46;53;49;5319;109;
9746383;46;53;49;5309;96;
9746583;46;53;49;5321;93;
9746783;46;53;49;5306;99;
9746983;46;53;49;5299;101;
9747182;46;53;49;5316;89;
9747382;46;53;49;5311;88;
9747581;46;53;49;5305;104;
9747782;46;53;49;5312;93;
9747982;46;53;49;5313;105;
9748181;46;53;49;5303;99;
9748381;46;53;49;5298;100;
9748580;46;53;49;5315;88;
9748780;46;53;49;5299;99;
9748979;46;53;49;5312;96;
9749180;46;53;49;5306;102;
9749379;46;53;49;5299;105;
9749579;46;53;49;5307;97;
9749780;46;53;49;5296;81;
9749979;46;53;49;5312;82;
9750179;46;53;49;5315;98;
9750378;46;53;49;5324;100;
9750578;46;53;49;5310;85;
9750779;46;53;49;5313;96;
9750980;46;53;49;5299;92;
9751179;46;53;49;5323;102;
9751379;46;53;49;5319;99;
9751579;46;53;49;5327;98;
9751779;46;53;49;5321;96;
9751979;46;53;49;5320;108;
9752179;46;53;49;5315;106;
9752379;46;53;49;5313;116;
9752578;46;53;49;5307;88;
9752778;46;53;49;5321;86;
9752978;46;53;49;5304;97;
9753178;46;53;49;5311;104;
9753377;46;53;49;5308;93;
9753578;46;53;49;5312;98;
9753781;46;53;49;5299;95;
9753981;46;53;49;5312;100;
9754182;46;53;49;5297;99;
9754382;46;53;49;5321;98;
9754581;46;53;49;5305;104;
9754781;46;53;49;5300;85;
9754981;46;53;49;5305;86;
9755187;46;53;49;5313;104;
9755387;46;53;49;5315;93;
9755586;46;53;49;5308;88;
9755786;46;53;49;5307;109;
9755986;46;53;49;5313;95;
9756185;46;53;49;5315;108;
9756386;46;53;49;5317;102;
9756588;46;53;49;5296;98;
9756788;46;53;49;5305;103;
9756988;46;53;49;5328;105;
9757187;46;53;49;5307;100;
9757387;46;53;49;5308;109;
9757588;46;53;49;5319;106;
9757788;46;53;49;5316;99;
9757988;46;53;49;5301;102;
9758188;46;53;49;5316;107;
9758389;46;53;49;5305;90;
9758588;46;53;49;5317;98;
9758788;46;53;49;5310;98;
9758987;46;53;49;5309;94;
9759187;46;53;49;5317;94;
9759388;46;53;49;5314;78;
9759588;46;53;49;5320;94;
9759788;46;53;49;5311;116;
9759988;46;53;49;5307;102;
9760188;46;53;49;5299;98;
9760387;46;53;49;5307;104;
9760587;46;53;49;5295;106;
9760789;46;53;49;5317;86;
9760988;46;53;49;5315;94;
9761188;46;53;49;5313;83;
9761387;46;53;49;5315;93;
9761587;46;53;49;5313;95;
9761789;46;53;49;5290;102;
9761990;46;53;49;5323;95;
9762190;46;53;49;5333;100;
9762392;46;53;49;5307;91;
9762591;46;53;49;5317;115;
9762791;46;53;49;5307;99;
9762991;46;53;49;5327;100;
9763191;46;53;49;5312;101;
9763390;46;53;49;5309;94;
9763590;46;53;49;5306;101;
9763789;46;53;49;5311;95;
9763989;46;53;49;5299;96;
9764190;46;53;49;5296;108;
9764391;46;53;49;5315;102;
9764593;46;53;49;5305;94;
9764792;46;53;49;5292;101;
9764992;46;53;49;5313;94;
9765191;46;53;49;5295;98;
9765391;46;53;49;5314;104;
9765591;46;53;49;5320;98;
9765790;46;53;49;5309;95;
9765989;46;53;49;5311;86;
9766189;46;53;50;5323;112;
9766388;46;53;50;5313;96;
9766588;46;53;50;5311;90;
9766788;46;53;50;5333;100;
9766989;46;53;50;5318;102;
9767189;46;53;50;5307;98;
9767391;46;53;50;5311;106;
9767603;46;53;50;5319;90;
9767803;46;53;50;5317;92;
9768002;46;53;50;5309;96;
9768202;46;53;50;5314;95;
9768401;46;53;50;5296;102;
9768601;46;53;50;5303;98;
9768801;46;53;50;5315;100;
9769001;46;53;50;5317;88;
9769200;46;53;50;5310;92;
9769400;46;53;50;5301;98;
9769600;46;53;50;5313;102;
9769800;46;53;50;5313;106;
9770001;46;53;50;5307;99;
9770200;46;53;50;5305;96;
9770400;46;53;50;5317;102;
9770599;46;53;50;5311;104;
9770799;46;53;50;5299;111;
9770999;46;53;49;5300;99;
9771198;46;53;49;5310;94;
9771399;46;53;49;5298;110;
9771602;46;53;49;5305;86;
9771802;46;53;49;5307;97;
9772001;46;53;49;5335;92;
9772201;46;53;49;5315;103;
9772402;46;53;49;5319;76;
9772604;46;53;49;5319;108;
9772803;46;53;49;5335;96;
9773003;46;53;49;5323;104;
9773202;46;53;49;5311;103;
9773403;46;53;49;5308;98;
9773604;46;53;49;5315;92;
9773803;46;53;49;5316;88;
9774003;46;53;49;5314;100;
9774202;46;53;49;5315;100;
9774403;46;53;49;5318;103;
9774604;46;53;49;5307;94;
9774806;46;53;49;5319;100;
9775012;46;53;49;5301;96;
9775213;46;53;49;5295;103;
9775412;46;53;49;5321;112;
9775612;46;53;49;5316;93;
9775813;46;53;49;5315;92;
9776014;46;53;49;5299;100;
9776215;46;53;49;5305;98;
9776414;46;53;49;5314;99;
9776614;46;53;49;5306;101;
9776813;46;53;49;5314;102;
9777014;46;53;49;5293;92;
9777214;46;53;49;5313;97;
9777413;46;53;49;5307;94;
9777614;46;53;49;5317;94;
9777813;46;53;49;5316;100;
9778014;46;53;49;5315;98;
9778213;46;53;49;5319;121;
9778413;46;53;49;5313;79;
9778613;46;53;49;5307;103;
9778813;46;53;49;5295;104;
9779012;46;53;49;5313;95;
9779212;46;53;49;5302;112;
9779413;46;53;49;5311;99;
9779613;46;53;49;5316;97;
9779812;46;53;49;5310;85;
9780012;46;53;49;5302;115;
9780214;46;53;49;5307;97;
9780413;46;53;49;5296;94;
9780613;46;53;49;5307;103;
9780813;46;53;49;5309;108;
9781014;46;53;49;5312;108;
9781213;46;53;49;5323;100;
9781414;46;53;49;5316;95;
9781616;46;53;49;5307;97;
9781815;46;53;49;5303;102;
9782015;46;53;49;5312;95;
9782215;46;53;49;5323;101;
9782415;46;53;49;5314;112;
9782615;46;53;49;5316;89;
9782815;46;53;49;5296;105;
9783016;46;53;49;5306;87;
9783215;46;53;49;5308;94;
9783415;46;53;49;5314;89;
9783615;46;53;49;5313;94;
9783816;46;53;49;5313;101;
9784016;46;53;49;5320;99;
9784219;46;53;49;5309;103;
9784419;46;53;49;5311;101;
9784619;46;53;49;5305;107;
9784818;46;53;49;5302;113;
9785018;46;53;49;5313;102;
9785218;46;53;49;5301;82;
9785417;46;53;49;5310;87;
9785617;46;53;49;5307;108;
9785817;46;53;49;5301;104;
9786017;46;53;49;5295;100;
9786218;46;53;49;5309;99;
9786418;46;53;49;5311;94;
9786619;46;53;49;5305;92;
9786818;46;53;49;5309;102;
9787018;46;53;49;5306;97;
9787219;46;53;49;5300;101;
9787418;46;53;49;5315;102;
9787618;46;53;49;5292;100;
9787818;46;53;49;5300;104;
9788018;46;53;49;5316;90;
9788218;46;53;49;5320;96;
9788418;46;53;49;5309;97;
9788617;46;53;49;5321;97;
9788819;46;53;49;5308;86;
9789019;46;53;49;5325;94;
9789219;46;53;49;5318;95;
9789419;46;53;49;5308;104;
9789619;46;53;49;5307;94;
9789818;46;53;49;5319;99;
9790018;46;53;49;5319;96;
9790218;46;53;49;5312;95;
9790419;46;53;49;5315;109;
9790621;46;53;49;5305;96;
9790821;46;53;49;5318;97;
9791020;46;53;49;5311;80;
9791221;46;53;49;5321;108;
9791421;46;53;49;5305;98;
9791621;46;53;49;5321;107;
9791825;46;53;49;5313;104;
9792024;46;53;49;5309;102;
9792226;46;53;49;5304;108;
9792427;46;53;49;5297;109;
9792627;46;53;49;5300;103;
9792827;46;53;49;5311;99;
9793027;46;53;49;5306;95;
9793227;46;53;49;5330;102;
9793426;46;53;49;5330;91;
9793626;46;53;49;5301;90;
9793827;46;53;49;5311;92;
9794027;46;53;49;5303;98;
9794228;46;53;49;5319;94;
9794428;46;53;49;5322;99;
9794628;46;53;49;5303;98;
9794829;46;53;49;5305;84;
9795039;46;53;49;5309;98;
9795239;46;53;49;5315;108;
9795439;46;53;49;5299;96;
9795639;46;53;49;5311;104;
9795839;46;53;49;5310;107;
9796038;46;53;49;5309;107;
9796238;46;53;49;5302;94;
9796438;46;53;49;5316;91;
9796637;46;53;49;5328;100;
9796839;46;53;49;5323;104;
9797039;46;53;49;5297;82;
9797239;46;53;49;5313;97;
9797439;46;53;49;5310;106;
9797640;46;53;49;5320;84;
9797839;46;53;49;5307;101;
9798039;46;53;49;5320;100;
9798239;46;53;49;5313;112;
9798439;46;53;49;5319;88;
9798638;46;53;49;5310;95;
9798838;46;53;49;5308;102;
9799039;46;53;49;5307;94;
9799239;46;53;49;5311;109;
9799439;46;53;49;5305;114;
9799638;46;53;49;5307;87;
9799839;46;53;49;5313;103;
9800038;46;53;49;5304;84;
9800238;46;53;49;5327;87;
9800438;46;53;49;5315;104;
9800640;46;53;50;5309;104;
9800839;46;53;50;5317;100;
9801039;46;53;50;5311;89;
9801239;46;53;50;5292;92;
9801440;46;53;50;5323;98;
9801641;46;53;50;5307;94;
9801840;46;53;50;5309;106;
9802040;46;53;50;5312;84;
9802240;46;53;50;5317;94;
9802440;46;53;50;5314;96;
9802639;46;53;50;5308;99;
9802839;46;53;50;5305;108;
9803039;46;53;50;5321;98;
9803239;46;53;50;5302;95;
9803440;46;53;50;5313;91;
9803641;46;53;50;5315;104;
9803840;46;53;50;5301;98;
9804040;46;53;50;5316;100;
9804240;46;53;50;5310;102;
9804439;46;53;50;5303;100;
9804640;46;53;50;5315;85;
9804839;46;53;50;5307;97;
9805039;46;53;50;5309;102;
9805239;46;53;50;5311;100;
9805439;46;53;50;5307;102;
9805640;46;53;50;5323;95;
9805839;46;53;50;5305;100;
9806040;46;53;50;5311;94;
9806240;46;53;50;5303;90;
9806439;46;53;50;5303;100;
9806639;46;53;50;5312;101;
9806840;46;53;50;5315;95;
9807042;46;53;50;5319;80;
9807242;46;53;50;5314;98;
9807441;46;53;50;5313;92;
9807640;46;53;50;5321;104;
9807840;46;53;50;5307;91;
9808041;46;53;49;5319;89;
9808241;46;53;49;5324;96;
9808440;46;53;49;5299;91;
9808640;46;53;49;5313;109;
9808840;46;53;49;5322;109;
9809040;46;53;49;5319;95;
9809240;46;53;49;5307;108;
9809443;46;53;49;5300;101;
9809643;46;53;49;5313;105;
9809842;46;53;49;5308;104;
9810042;46;53;49;5302;86;
9810241;46;53;49;5311;86;
9810441;46;53;49;5317;108;
9810641;46;53;49;5293;100;
9810841;46;53;49;5301;93;
9811040;46;53;49;5315;94;
9811240;46;53;49;5310;98;
9811440;46;53;49;5311;91;
9811640;46;53;49;5293;77;
9811840;46;53;49;5327;99;
9812039;46;53;49;5308;99;
9812239;46;53;49;5311;98;
9812439;46;53;49;5302;99;
9812640;46;53;49;5315;107;
9812839;46;53;49;5311;92;
9813039;46;53;49;5320;90;
9813239;46;53;49;5311;97;
9813440;46;53;49;5311;92;
9813641;46;53;49;5313;98;
9813841;46;53;49;5308;111;
9814040;46;53;49;5324;83;
9814240;46;53;49;5294;97;
9814440;46;53;49;5304;87;
9814639;46;53;49;5306;108;
9814840;46;53;49;5295;96;
9815040;46;53;49;5320;94;
9815241;46;53;49;5302;111;
9815441;46;53;49;5309;94;
9815641;46;53;49;5315;94;
9815840;46;53;49;5317;96;
9816040;46;53;49;5299;93;
9816241;46;53;49;5317;100;
9816441;46;53;49;5305;91;
9816641;46;53;49;5307;90;
9816841;46;53;49;5319;104;
9817041;46;53;49;5309;82;
9817240;46;53;49;5308;95;
9817440;46;53;49;5321;92;
9817639;46;53;49;5325;108;
9817839;46;53;49;5309;94;
9818040;46;53;49;5319;91;
9818240;46;53;49;5314;97;
9818439;46;53;49;5312;92;
9818639;46;53;49;5308;86;
9818839;46;53;49;5317;98;
9819039;46;53;49;5307;95;
9819239;46;53;49;5303;105;
9819440;46;53;49;5323;100;
9819640;46;53;49;5316;100;
9819839;46;53;49;5315;84;
9820039;46;53;49;5319;84;
9820240;46;53;49;5316;100;
9820440;46;53;49;5307;110;
9820640;46;53;49;5299;96;
9820840;46;53;49;5315;91;
9821040;46;53;49;5321;108;
9821241;46;53;49;5300;89;
9821441;46;53;49;5299;95;
9821641;46;53;49;5317;97;
9821840;46;53;49;5309;92;
9822040;46;53;49;5304;94;
9822239;46;53;49;5309;88;
9822439;46;53;49;5295;90;
9822640;46;53;49;5305;100;
9822839;46;53;49;5301;101;
9823039;46;53;49;5321;89;
9823239;46;53;49;5301;99;
9823440;46;53;49;5311;96;
9823640;46;53;49;5318;94;
9823839;46;53;49;5311;83;
9824039;46;53;49;5317;104;
9824239;46;53;49;5310;96;
9824438;46;53;49;5314;100;
9824640;46;53;49;5313;106;
9824840;46;53;49;5306;88;
9825040;46;53;49;5311;89;
9825239;46;53;49;5311;100;
9825440;46;53;49;5315;107;
9825642;46;53;49;5305;95;
9825842;46;53;49;5305;91;
9826041;46;53;49;5304;100;
9826240;46;53;49;5301;90;
9826440;46;53;49;5306;102;
9826644;46;53;49;5314;83;
9826846;46;53;49;5311;90;
9827046;46;53;49;5300;100;
9827246;46;53;49;5299;100;
9827447;46;53;49;5297;102;
9827648;46;53;49;5330;102;
9827849;46;53;49;5314;87;
9828049;46;53;49;5302;97;
9828249;46;53;49;5314;108;
9828449;46;53;49;5324;98;
9828650;46;53;49;5327;103;
9828851;46;53;49;5305;101;
9829051;46;53;49;5303;109;
9829251;46;53;49;5317;98;
9829451;46;53;49;5299;96;
9829652;46;53;49;5309;94;
9829852;46;53;49;5319;96;
9830057;46;53;49;5317;96;
9830256;46;53;49;5313;96;
9830456;46;53;49;5312;102;
9830655;46;53;49;5311;98;
9830855;46;53;49;5307;83;
9831055;46;53;49;5309;100;
9831255;46;53;49;5309;102;
9831456;46;53;49;5327;88;
9831657;46;53;49;5307;97;
9831857;46;53;49;5307;104;
9832057;46;53;49;5319;92;
9832257;46;53;49;5316;111;
9832457;46;53;49;5295;97;
9832657;46;53;49;5309;98;
9832857;46;53;49;5305;93;
9833058;46;53;49;5294;105;
9833258;46;53;49;5323;96;
9833459;46;53;49;5313;104;
9833660;46;53;49;5304;104;
9833860;46;53;49;5304;99;
9834060;46;53;49;5304;96;
9834259;46;53;49;5308;104;
9834460;46;53;49;5306;109;
9834660;46;53;49;5317;102;
9834860;46;53;49;5307;92;
9835061;46;53;49;5309;102;
9835261;46;53;49;5302;102;
9835461;46;53;49;5318;100;
9835661;46;53;49;5317;102;
9835861;46;53;49;5295;90;
9836060;46;53;49;5319;104;
9836262;46;53;49;5314;98;
9836461;46;53;49;5319;102;
9836661;46;53;49;5316;88;
9836861;46;53;49;5305;94;
9837060;46;53;49;5312;87;
9837260;46;53;49;5309;109;
9837460;46;53;49;5294;92;
9837660;46;53;49;5309;90;
9837860;46;53;49;5308;91;
9838059;46;53;49;5311;103;
9838260;46;53;49;5293;83;
9838459;46;53;49;5315;109;
9838659;46;53;49;5313;102;
9838858;46;53;49;5311;87;
9839059;46;53;49;5316;101;
9839260;46;53;49;5303;85;
9839460;46;53;49;5312;82;
9839660;46;53;49;5314;98;
9839860;46;53;49;5322;95;
9840064;46;53;49;5321;110;
9840264;46;53;49;5314;95;
9840463;46;53;49;5334;108;
9840664;46;53;49;5308;104;
9840865;46;53;49;5296;104;
9841065;46;53;49;5307;107;
9841265;46;53;49;5302;97;
9841464;46;53;49;5297;105;
9841664;46;53;49;5327;101;
9841864;46;53;49;5310;102;
9842064;46;53;49;5309;88;
9842264;46;53;49;5312;92;
9842464;46;53;49;5324;80;
9842664;46;53;49;5305;96;
9842864;46;53;49;5301;110;
9843064;46;53;49;5311;91;
9843265;46;53;49;5310;86;
9843465;46;53;49;5321;87;
9843667;46;53;49;5313;105;
9843867;46;53;49;5319;105;
9844068;46;53;49;5325;105;
9844267;46;53;49;5312;104;
9844466;46;53;49;5321;91;
9844668;46;53;49;5307;103;
9844868;46;53;49;5313;97;
9845069;46;53;49;5307;105;
9845269;46;53;49;5323;97;
9845469;46;53;49;5299;98;
9845668;46;53;49;5297;102;
9845868;46;53;49;5311;104;
9846069;46;53;49;5313;94;
9846269;46;53;49;5318;104;
9846468;46;53;49;5315;98;
9846668;46;53;49;5318;100;
9846867;46;53;49;5310;93;
9847069;46;53;49;5317;99;
9847268;46;53;49;5307;98;
9847468;46;53;49;5319;111;
9847667;46;53;49;5307;96;
9847868;46;53;49;5316;98;
9848068;46;53;49;5305;106;
9848268;46;53;49;5309;108;
9848469;46;53;49;5319;95;
9848668;46;53;49;5314;86;
9848868;46;53;49;5307;104;
9849067;46;53;49;5311;106;
9849267;46;53;49;5315;114;
9849466;46;53;49;5309;100;
9849666;46;53;49;5318;95;
9849867;46;53;49;5311;105;
9850069;46;53;49;5311;92;
9850268;46;53;49;5314;105;
9850468;46;53;49;5321;108;
9850677;46;53;49;5322;100;
9850876;46;53;49;5307;86;
9851076;46;53;49;5307;105;
9851275;46;53;49;5319;101;
9851477;46;53;49;5309;91;
9851678;46;53;49;5313;96;
9851878;46;53;49;5303;110;
9852078;46;53;49;5317;112;
9852278;46;53;49;5319;91;
9852477;46;53;49;5309;98;
9852677;46;53;49;5325;86;
9852877;46;53;49;5314;96;
9853078;46;53;49;5317;89;
9853279;46;53;49;5310;91;
9853479;46;53;49;5305;92;
9853678;46;53;49;5319;105;
9853878;46;53;49;5305;97;
9854079;46;53;49;5311;98;
9854279;46;53;49;5311;108;
9854479;46;53;49;5310;86;
9854678;46;53;49;5297;110;
9854878;46;53;49;5318;88;
9855078;46;53;49;5316;87;
9855279;46;53;49;5297;102;
9855480;46;53;49;5321;107;
9855680;46;53;49;5315;117;
9855879;46;53;49;5307;92;
9856081;46;53;49;5307;100;
9856280;46;53;49;5315;97;
9856480;46;53;49;5314;102;
9856682;46;53;49;5318;84;
9856883;46;53;49;5312;95;
9857082;46;53;49;5313;106;
9857282;46;53;49;5317;97;
9857482;46;53;49;5299;106;
9857683;46;53;49;5317;96;
9857883;46;53;49;5305;92;
9858084;46;53;49;5324;102;
9858283;46;53;49;5318;96;
9858483;46;53;49;5323;108;
9858683;46;53;49;5310;88;
9858882;46;53;49;5313;92;
9859083;46;53;49;5304;103;
9859283;46;53;49;5303;106;
9859483;46;53;49;5330;98;
9859684;46;53;49;5299;92;
9859885;46;53;49;5297;92;
9860085;46;53;49;5317;99;
9860286;46;53;49;5306;102;
9860486;46;53;49;5309;92;
9860685;46;53;49;5314;106;
9860885;46;53;49;5308;116;
9861087;46;53;49;5321;99;
9861286;46;53;49;5329;103;
9861486;46;53;49;5303;104;
9861689;46;53;49;5309;111;
9861890;46;53;49;5314;90;
9862089;46;53;49;5307;103;
9862289;46;53;49;5309;95;
9862488;46;53;49;5311;101;
9862688;46;53;49;5294;92;
9862888;46;53;49;5284;93;
9863088;46;53;49;5301;100;
9863287;46;53;49;5302;106;
9863487;46;53;49;5315;98;
9863686;46;53;49;5325;114;
9863886;46;53;49;5315;102;
9864086;46;53;49;5317;104;
9864286;46;53;49;5301;111;
9864485;46;53;49;5316;91;
9864685;46;53;49;5319;105;
9864884;46;53;49;5320;106;
9865085;46;53;49;5321;84;
9865284;46;53;49;5310;102;
9865484;46;53;49;5307;88;
9865684;46;53;49;5283;85;
9865887;46;53;49;5304;88;
9866086;46;53;49;5314;99;
9866286;46;53;49;5317;94;
9866485;46;53;49;5327;95;
9866686;46;53;49;5319;106;
9866886;46;53;49;5310;112;
9867086;46;53;49;5299;87;
9867286;46;53;49;5301;95;
9867486;46;53;49;5309;108;
9867687;46;53;49;5311;113;
9867888;46;53;49;5290;102;
9868090;46;53;49;5315;88;
9868291;46;53;49;5314;98;
9868490;46;53;49;5321;98;
9868690;46;53;49;5312;109;
9868889;46;53;49;5309;109;
9869090;46;53;49;5317;98;
9869290;46;53;49;5299;97;
9869490;46;53;49;5296;102;
9869690;46;53;49;5321;96;
9869891;46;53;49;5317;101;
9870091;46;53;49;5304;100;
9870291;46;53;48;5309;100;
9870491;46;53;48;5306;98;
9870691;46;53;48;5317;106;
9870890;46;53;48;5298;102;
9871090;46;53;48;5314;86;
9871290;46;53;48;5313;96;
9871489;46;53;48;5301;108;
9871689;46;53;48;5307;103;
9871889;46;53;48;5307;98;
9872089;46;53;48;5290;101;
9872289;46;53;48;5312;85;
9872488;46;53;48;5309;92;
9872690;46;53;49;5314;108;
9872891;46;53;49;5321;91;
9873091;46;53;49;5304;108;
9873291;46;53;49;5302;92;
9873491;46;53;49;5309;90;
9873690;46;53;49;5311;99;
9873891;46;53;49;5318;92;
9874091;46;53;49;5307;106;
9874291;46;53;49;5305;95;
9874490;46;53;49;5326;85;
9874691;46;53;49;5308;100;
9874892;46;53;49;5311;101;
9875093;46;53;49;5301;101;
9875292;46;53;49;5312;102;
9875492;46;53;49;5298;92;
9875697;46;53;49;5318;92;
9875897;46;53;49;5319;102;
9876096;46;53;49;5317;102;
9876296;46;53;49;5307;87;
9876496;46;53;49;5317;86;
9876695;46;53;49;5304;94;
9876895;46;53;49;5315;102;
9877095;46;53;49;5319;92;
9877294;46;53;49;5305;106;
9877495;46;53;49;5315;102;
9877695;46;53;49;5313;102;
9877894;46;53;49;5327;98;
9878095;46;53;49;5300;94;
9878295;46;53;49;5325;102;
9878495;46;53;49;5314;104;
9878694;46;53;49;5318;96;
9878895;46;53;49;5315;107;
9879095;46;53;49;5328;84;
9879295;46;53;49;5307;116;
9879496;46;53;49;5305;99;
9879696;46;53;49;5316;95;
9879896;46;53;49;5320;98;
9880097;46;53;49;5315;104;
9880298;46;53;49;5321;102;
9880497;46;53;49;5307;100;
9880697;46;53;49;5312;92;
9880897;46;53;49;5314;108;
9881097;46;53;49;5299;95;
9881299;46;53;49;5307;87;
9881498;46;53;49;5307;86;
9881698;46;53;49;5315;90;
9881898;46;53;49;5330;92;
9882099;46;53;49;5314;94;
9882300;46;53;49;5313;100;
9882500;46;53;49;5316;90;
9882700;46;53;49;5315;100;
9882900;46;53;49;5322;92;
9883101;46;53;49;5321;108;
9883301;46;53;49;5307;96;
9883502;46;53;49;5300;94;
9883701;46;53;49;5320;102;
9883901;46;53;49;5321;90;
9884101;46;53;49;5313;100;
9884301;46;53;49;5314;98;
9884502;46;53;50;5313;95;
9884702;46;53;50;5316;96;
9884903;46;53;50;5320;95;
9885103;46;53;50;5318;97;
9885303;46;53;50;5327;108;
9885504;46;53;50;5314;98;
9885704;46;53;50;5298;122;
9885904;46;53;50;5326;97;
9886104;46;53;50;5317;104;
9886304;46;53;50;5309;94;
9886505;46;53;50;5324;97;
9886705;46;53;50;5310;106;
9886905;46;53;50;5311;104;
9887105;46;53;50;5318;106;
9887305;46;53;50;5319;95;
9887505;46;53;50;5316;91;
